1,1,1
0.9463,0.9463,1
0.857142865657806,0.857142865657806,1
0.78571429848671,0.78571429848671,1
0.714285731315613,0.714285731315613,1
0.571428596973419,0.571428596973419,1
0.428571432828903,0.428571432828903,1
0.28571429848671,0.28571429848671,1
0.142857149243355,0.142857149243355,1
0,0,1
0,0.0625,1
0,0.125,1
0,0.1875,1
0,0.25,1
0,0.3125,1
0,0.375,1
0,0.4375,1
0,0.5,1
0,0.5625,1
0,0.625,1
0,0.6875,1
0,0.75,1
0,0.8125,1
0,0.875,1
0,0.9375,1
0,1,1
0.0625,1,0.9375
0.125,1,0.875
0.1875,1,0.8125
0.25,1,0.75
0.3125,1,0.6875
0.375,1,0.625
0.4375,1,0.5625
0.5,1,0.5
0.5625,1,0.4375
0.625,1,0.375
0.6875,1,0.3125
0.75,1,0.25
0.8125,1,0.1875
0.875,1,0.125
0.9375,1,0.0625
1,1,0
1,0.9375,0
1,0.875,0
1,0.8125,0
1,0.75,0
1,0.6875,0
1,0.625,0
1,0.5625,0
1,0.5,0
1,0.4375,0
1,0.375,0
1,0.3125,0
1,0.25,0
1,0.1875,0
1,0.125,0
1,0.0625,0
1,0,0
0.9375,0,0
0.875,0,0
0.8125,0,0
0.75,0,0
0.6875,0,0
0.625,0,0
0.5625,0,0
0.5,0,0
0.4375,0,0
0.21875,0,0
0,0,0
